profile_index,profile_direction,profile_phase,start_time,end_time,start_depth,end_depth,min_depth,max_depth,depth_range,min_lon,max_lon,min_lat,max_lat,distance_traveled,num_points,time_at_surface_s,profile_duration_s
5.5,0.0,inflection,2026-01-29 00:44:58.854000128,2026-01-29 00:45:22.888000000,108.66929626464844,108.66929626464844,108.45110321044922,108.77838897705078,0.3272857666015625,-158.1461958257076,-158.1461597390423,21.199666769167987,21.19973074366431,,31,0,24.033999872
6.0,-1.0,ascent,2026-01-29 00:45:22.897000192,2026-01-29 00:56:02.913000192,108.29837036132812,0.05454738065600395,0.05454738065600395,108.29837036132812,108.24382298067212,-158.14687989395458,-158.14614870130796,21.199276124522104,21.199659932371414,,799,56,640.016
6.5,0.0,surfacing,2026-01-29 00:56:03.812000000,2026-01-29 01:07:05.078000128,0.0,0.0,0.0,3.82922625541687,3.82922625541687,-158.14722000000333,-158.14597833333667,21.198779999384175,21.19961166605095,,602,661,661.266000128
7.0,1.0,descent,2026-01-29 01:07:06.000000000,2026-01-29 01:24:28.000000000,0.5294912457466125,206.97650146484375,0.5294912457466125,206.97650146484375,206.44701021909714,-158.14800749179093,-158.14592075969682,21.198353742246788,21.198781666050845,,1301,20,1042.0
7.5,0.0,inflection,2026-01-29 01:24:28.880999936,2026-01-29 01:24:44.911000064,207.1511688232422,207.6096954345703,207.1511688232422,207.63153076171875,0.4803619384765625,-158.14801914322638,-158.14799951137425,21.198319967643155,21.198356934679897,,21,0,16.030000128
8.0,-1.0,ascent,2026-01-29 01:24:45.000000000,2026-01-29 01:42:49.752999936,207.41319274902344,0.9661850929260254,0.9661850929260254,207.41319274902344,206.4470076560974,-158.1502931694233,-158.147997613788,21.197862811173355,21.198313474772135,,1353,32,1084.752999936
8.5,0.0,surfacing,2026-01-29 01:42:50.648999936,2026-01-29 01:50:20.858000128,0.0,0.0,0.0,3.842586040496826,3.842586040496826,-158.1511350000033,-158.15101333333664,21.199468332717608,21.199556666050945,,496,450,450.209000192
9.0,1.0,descent,2026-01-29 01:50:21.528999936,2026-01-29 02:21:36.328999936,4.322568416595459,305.0969543457031,0.0,305.0969543457031,305.0969543457031,-158.15409112922188,-158.14990000000333,21.198596884415224,21.19888499938421,,2207,192,1874.8
9.5,0.0,inflection,2026-01-29 02:21:36.540000000,2026-01-29 02:22:08.604999936,305.40240478515625,305.9478454589844,305.40240478515625,306.29693603515625,0.89453125,-158.1541107508597,-158.15409581223318,21.19864567217208,21.198675855715184,,41,0,32.064999936
10.0,-1.0,ascent,2026-01-29 02:22:09.328999936,2026-01-29 02:48:26.412000000,305.6642150878906,0.06817930936813354,0.06817930936813354,305.6642150878906,305.5960357785225,-158.15869573694835,-158.15410610589234,21.198246108642653,21.198642441606452,,1968,56,1577.083000064
10.5,0.0,surfacing,2026-01-29 02:48:27.342999808,2026-01-29 02:59:38.045000192,0.0,0.0,0.0,3.794694423675537,3.794694423675537,-158.15946333333662,-158.15889333333664,21.199238332717567,21.19995833271765,,591,670,670.702000384
11.0,1.0,descent,2026-01-29 02:59:38.384999936,2026-01-29 03:50:34.384999936,0.3464602530002594,503.4831237792969,0.3464602530002594,503.4831237792969,503.1366635262966,-158.16755739265722,-158.15890166666998,21.19841351029419,21.1992316660509,,3816,24,3056.0
11.5,0.0,inflection,2026-01-29 03:50:34.793999872,2026-01-29 03:50:46.874000128,503.89776611328125,503.8541259765625,503.5267639160156,503.89776611328125,0.371002197265625,-158.16755647677454,-158.16755509694391,21.19840202915543,21.198410649122646,,16,0,12.080000256
12.0,-1.0,ascent,2026-01-29 03:50:47.384999936,2026-01-29 04:36:13.700000000,503.39581298828125,0.32463598251342773,0.32463598251342773,503.39581298828125,503.0711770057678,-158.17638771362888,-158.16756673163,21.197741819940326,21.19839996058469,,3405,60,2726.315000064
12.5,0.0,surfacing,2026-01-29 04:36:14.624999936,2026-01-29 04:50:14.059000064,0.0,0.0,0.0,4.128176212310791,4.128176212310791,-158.17776000000322,-158.1761816666699,21.201388332717823,21.201499999384495,,734,839,839.434000128
13.0,1.0,descent,2026-01-29 04:50:14.572999936,2026-01-29 06:02:28.572999936,0.5313494205474854,705.4222412109375,0.5313494205474854,705.4222412109375,704.89089179039,-158.18980209531745,-158.1761433333365,21.20032407087264,21.201513496811298,,5411,20,4334.0
13.5,0.0,inflection,2026-01-29 06:02:29.116000000,2026-01-29 06:02:29.116000000,705.4440307617188,705.4440307617188,705.4440307617188,705.4440307617188,0.0,-158.18980276414288,-158.18980276414288,21.200323771576578,21.200323771576578,0.0,1,0,0.0
14.0,-1.0,ascent,2026-01-29 06:02:29.572999936,2026-01-29 07:06:25.755000064,705.1388549804688,0.8801326155662537,0.8801326155662537,705.1388549804688,704.2587223649025,-158.20323997851796,-158.1898034331354,21.19878078433692,21.200323472205717,,4792,56,3836.182000128
14.5,0.0,surfacing,2026-01-29 07:06:26.668000000,2026-01-29 07:21:34.064000000,0.0,0.0,0.0,6.933979034423828,6.933979034423828,-158.19955666666985,-158.19624166666986,21.196516666050538,21.197071666050615,,811,907,907.396
15.0,1.0,descent,2026-01-29 07:21:34.428999936,2026-01-29 08:56:21.428999936,0.8709214925765991,903.4622802734375,0.8709214925765991,903.4622802734375,902.5913587808609,-158.21099883889937,-158.19612333333654,21.195335175155673,21.197026666050608,,7103,20,5687.0
15.5,0.0,inflection,2026-01-29 08:56:22.260999936,2026-01-29 08:56:46.280999936,903.5933227539062,903.5496215820312,903.5059814453125,903.6806640625,0.1746826171875,-158.21101526577505,-158.21101041536193,21.195327315353993,21.19533535146972,,31,0,24.02
16.0,-1.0,ascent,2026-01-29 08:56:46.428999936,2026-01-29 10:25:40.304000000,903.2220458984375,0.3904130756855011,0.3904130756855011,903.2220458984375,902.831632822752,-158.22675199740084,-158.2110058808513,21.193761280927642,21.195325854989058,,6661,60,5333.875000064
16.5,0.0,surfacing,2026-01-29 10:25:41.232000000,2026-01-29 10:44:02.145999872,0.0,0.0,0.0,3.5396249294281006,3.5396249294281006,-158.22839000000315,-158.2251766666698,21.193413332716805,21.194296666050263,,669,1100,1100.913999872
17.0,1.0,descent,2026-01-29 10:44:03.000000000,2026-01-29 12:26:27.040999936,0.37388482689857483,903.8106079101562,0.37388482689857483,903.8106079101562,903.4367230832577,-158.24111706065412,-158.22512666666975,21.1920378280754,21.193511854016826,,7674,20,6144.040999936
17.5,0.0,inflection,2026-01-29 12:26:27.339000064,2026-01-29 12:26:27.339000064,903.9197998046875,903.9197998046875,903.9197998046875,903.9197998046875,0.0,-158.24111603358463,-158.24111603358463,21.192036563392588,21.192036563392588,0.0,1,0,0.0
18.0,-1.0,ascent,2026-01-29 12:26:28.040999936,2026-01-29 13:57:46.078000128,903.8106079101562,1.2253597974777222,1.2253597974777222,903.8106079101562,902.5852481126785,-158.25762201204464,-158.24111363791616,21.190639908153898,21.192035299341644,,6841,56,5478.037000192
18.5,0.0,surfacing,2026-01-29 13:57:46.927000064,2026-01-29 14:15:30.503000064,0.0,0.0,0.0,5.418715953826904,5.418715953826904,-158.25658000000303,-158.2547566666697,21.194644999383613,21.196238332717137,,1052,1063,1063.576
19.0,1.0,descent,2026-01-29 14:15:31.132999936,2026-01-29 15:58:50.132999936,0.33798831701278687,903.2683715820312,0.33798831701278687,903.2683715820312,902.9303832650185,-158.269690762388,-158.2546966666697,21.192855082790803,21.19464206721875,,7742,28,6199.0
19.5,0.0,inflection,2026-01-29 15:58:50.831000064,2026-01-29 15:58:58.841000192,903.3338012695312,903.399169921875,903.3119506835938,903.399169921875,0.08721923828125,-158.26968835334296,-158.26968714791735,21.1928581554356,21.1928596929098,,11,0,8.010000128
20.0,-1.0,ascent,2026-01-29 15:58:59.132999936,2026-01-29 17:36:29.779000064,903.2901611328125,0.07631994783878326,0.07631994783878326,903.2901611328125,903.2138411849737,-158.28546440047447,-158.26968413608407,21.190573628249574,21.19286353438763,,7305,84,5850.646000128
20.5,0.0,surfacing,2026-01-29 17:36:30.728000000,2026-01-29 17:48:36.069999872,0.0,0.0,0.0,3.1155216693878174,3.1155216693878174,-158.2853866666696,-158.28404166666962,21.18597166604922,21.18635333271593,,714,725,725.341999872
21.0,1.0,descent,2026-01-29 17:48:37.000000000,2026-01-29 19:41:59.000000000,0.2047509253025055,901.3709106445312,0.2047509253025055,901.3709106445312,901.1661597192287,-158.29951893101858,-158.28403000000293,21.185593248751978,21.186059670972426,,8494,28,6802.0
21.5,0.0,inflection,2026-01-29 19:41:59.884000000,2026-01-29 19:42:15.894000128,901.698486328125,901.8295288085938,901.5674438476562,901.8295288085938,0.2620849609375,-158.29953297498832,-158.29952870971448,21.185593415905213,21.185595355703125,,21,0,16.010000128
22.0,-1.0,ascent,2026-01-29 19:42:16.000000000,2026-01-29 21:24:27.252000000,901.7858276367188,0.051870234310626984,0.051870234310626984,901.7858276367188,901.7339574024081,-158.3154476334429,-158.29952798338834,21.18503124655722,21.185601460455874,,7657,88,6131.252
22.5,0.0,surfacing,2026-01-29 21:24:28.243000064,2026-01-29 21:39:40.398999808,0.0,0.0,0.0,3.971451759338379,3.971451759338379,-158.31747833333614,-158.31482666666946,21.18028833271519,21.18054333271522,,770,912,912.155999744
